1387,2351
3928,2293
1819,999
3556,4577
648,1028
4988,1922
3978,4005
4937,212
283,2174
1059,2574
2223,4208
2470,1352
3603,471
1168,4033
549,972
1068,4638
2642,2938
3896,4593
2114,3732
1867,1055
3124,177
3428,3999
4929,443
751,1167
2149,3428
4174,2884
70,2137
2502,2534
418,891
697,4186
1094,3312
3283,350
1292,1523
397,4402
2393,1250
1154,669
3253,3839
2874,4596
875,4662
2194,4503
3445,3231
938,3156
3355,4346
4555,3725
818,596
4211,4084
392,4678
997,3279
1510,2169
2711,2138
1212,4660
630,1787
1816,3062
2128,1666
4364,1679
4952,405
3356,4384
2632,4142
631,3801
4846,3187
3969,2493
504,2380
4875,2284
813,3535
1667,1578
851,2782
2628,2909
4782,3838
4254,200
4458,737
2135,1668
3849,4260
4971,1117
654,2855
1040,132
595,3035
4647,1850
681,1871
4598,147
988,4112
4593,4905
721,702
4840,1788
3627,4617
599,4128
351,3154
1687,1330
3279,3947
447,1973
786,3677
4913,3476
4855,3118
2226,3148
4989,2733
1752,1274
2075,2127
4232,1201
2077,4338
889,2581
2034,3100
4005,3910
2490,4314
2115,589
3080,978
4094,2965
2675,2794
1607,2312
4015,348
4356,92
4727,717
3354,3346
2591,797
4356,3744
1493,1177
1478,667
1729,1383
4902,979
2905,3986
2623,4247
2178,4015
1286,2273
2334,956
2351,3219
1064,2099
2458,2269
138,3928
2990,2835
4337,1778
1171,2700
2136,1689
4547,1066
3091,144
3687,3323
4694,1819
2778,3397
4510,1814
1853,1958
2655,971
4344,3573
2119,3526
1611,2669
4789,1100
1526,2422
1499,4422
4213,530
4111,4014
612,4898
993,2070
4265,1328
4544,1517
1111,158
3137,4714
61,1698
4731,2332
4556,2413
4679,4882
1216,4153
156,4674
2695,1870
4595,1849
4982,2491
1039,1569
3924,3185
4592,1312
4647,3663
777,2245
3147,2530
1364,4237
1007,3550
3394,4640
4812,3945
2711,1670
23,3897
1049,3749
541,1239
3486,4811
4860,2047
769,1475
1252,1553
1976,299
1441,4003
1344,2606
508,2947
4866,3962
2204,2392
2778,3839
1003,1189
1369,1136
841,2193
503,351
2947,1961
2755,2508
176,2190
3914,3916
1979,609
3939,7
1024,1064
3461,4690
2304,1157
2024,3285
4152,4306
2987,3114
2892,4757
3254,3377
2697,2705
58,3436
2440,2633
104,1340
4698,2757
1833,1820
253,526
4087,4106
4493,4824
4252,3783
4162,1036
4890,1999
3301,1717
2770,3362
1654,2647
2558,2839
3083,60
3176,3819
4189,291
3312,1088
2608,2871
4732,3891
2516,3885
3166,702
1711,3369
1129,2350
4169,1133
4632,3860
3196,2969
703,2262
1622,4150
1634,4715
1444,2434
1087,490
1119,2553
780,2499
2556,2316
2231,1158
4581,2583
3781,815
1120,3689
4672,337
1934,652
2623,1433
1314,862
158,2727
3633,1585
4792,2983
4126,1324
1783,1765
2677,1451
4559,2053
2874,3141
4905,2212
1519,2531
1878,3069
3333,4333
1517,1249
3763,1186
3444,1435
4870,4238
974,3688
3304,1347
3279,2623
4257,4986
642,4586
3306,746
2310,220
677,4963
968,3309
2479,3899
3340,3188
3039,3816
3905,350
1228,1951
4976,3596
1497,485
2812,3254
3072,4308
3585,1820
3880,322
3025,3088
1556,4606
4357,2618
270,1625
61,4471
998,1444
1336,2956
3024,2957
651,4339
4178,1903
4160,3902
950,481
3103,1459
2309,4528
773,2267
1567,371
3788,3075
3801,3632
2523,4369
3007,2804
4321,3302
101,2694
4844,29
1226,798
4647,519
3158,4269
2552,2307
507,3769
3447,4118
159,2162
46,4527
832,2583
1423,4448
1701,1521
2320,4938
2808,2510
4308,2996
4149,3488
489,2994
4804,2815
4988,2731
1687,1243
3651,1489
3336,3474
3850,775
1086,1672
3739,4875
878,4587
710,4259
3686,2891
1660,3412
1113,4389
2617,2447
3277,88
1403,4210
4166,2865
3951,1000
2679,4751
3307,3377
779,4351
1552,3828
2082,3318
889,3156
170,2290
765,3411
4979,4308
593,3343
4959,4462
1303,2490
3963,2757
684,1041
1622,4230
2236,4274
358,365
489,2085
1220,1247
17,4081
1669,4535
1501,4966
183,1248
738,2120
4704,1217
4178,3187
1904,2494
4133,4205
1387,4910
1563,4939
1202,2234
1496,3498
1142,1708
4239,4272
270,875
3825,443
984,2439
856,2848
2186,3992
2509,1978
1923,2865
1533,2978
4514,2332
1421,3832
804,1836
4624,3692
3660,2173
4,803
2271,4057
4262,3716
3122,4746
3260,669
1220,4914
3879,1857
1441,3891
3066,3629
3049,3043
74,3222
1913,2748
4899,3547
4577,375
168,1924
1305,2000
1321,4222
3492,776
3537,4694
3251,3523
43,4855
1340,4503
4278,4451
1979,206
3842,2061
238,1714
1266,1347
4010,3524
1563,4713
1656,695
73,4670
693,4049
505,2848
1605,4756
1183,1628
3969,715
1112,2105
1166,4206
1238,2720
1122,1520
2671,2093
3761,322
4058,4484
2075,2890
3603,1092
2846,4519
4334,610
1293,2774
1609,3768
3785,4387
3686,1135
2290,2627
447,529
2298,3458
3034,2140
2484,4058
3071,1105
567,1473
2619,3685
3102,1803
3526,1419
3567,610
2067,359
4730,3837
3669,3672
1414,827
600,4288
10,2494
1350,2408
597,724
1324,2779
515,744
1097,4301
1420,4783
1133,1049
1931,2345
4958,1402
4213,4666
1875,4878
209,3109
98,4506
1945,1098
1492,1717
3231,2644
8,1876
3316,1983
697,2045
1107,2844
2468,1810
4989,4407
634,1412
1252,3279
3656,1380
2195,2594
3178,1358
397,4926
2584,2923
3632,947
985,4624
1028,1912
4023,3543
4349,2951
976,3844
4696,577
195,4886
2771,2425
1146,4683
4800,1070
4270,1776
2291,1317
1920,4228
4300,3649
4412,2099
627,2407
362,4482
539,4792
